	Event	Transcript Name	Link
	WWDC22	Maximize your Metal ray tracing performance	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10105/eng_778925243da7/wwdc2022-10105-transcript-eng.json
	WWDC22	Meet Swift Package plugins	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110359/eng_58cb47a5e8c0/wwdc2022-110359-transcript-eng.json
	WWDC22	Reach new players with Game Center dashboard	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10064/eng_c391e3420ada/wwdc2022-10064-transcript-eng.json
	WWDC22	Reduce networking delays for a more responsive app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10078/eng_8f198e6fa43c/wwdc2022-10078-transcript-eng.json
	WWDC22	Simplify C++ templates with concepts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110367/eng_bbd2d85779ba/wwdc2022-110367-transcript-eng.json
	WWDC22	SwiftUI on iPad: Add toolbars, titles, and more	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110343/eng_210563097da0/wwdc2022-110343-transcript-eng.json
	WWDC22	SwiftUI on iPad: Organize your interface	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10058/eng_6dabc822935e/wwdc2022-10058-transcript-eng.json
	WWDC22	The craft of SwiftUI API design: Progressive disclosure	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10059/eng_f7b0b8c7f11a/wwdc2022-10059-transcript-eng.json
	WWDC22	Track down hangs with Xcode and on-device detection	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10082/eng_5b5074ea4b0c/wwdc2022-10082-transcript-eng.json
	WWDC22	Transform your geometry with Metal mesh shaders	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10162/eng_12945b7d40a1/wwdc2022-10162-transcript-eng.json
	WWDC22	Use SwiftUI with AppKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10075/eng_d6d77107ef58/wwdc2022-10075-transcript-eng.json
	WWDC22	Use SwiftUI with UIKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10072/eng_f20063ff5be7/wwdc2022-10072-transcript-eng.json
	WWDC22	What's new in App Store Connect	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10043/eng_d00300ff5218/wwdc2022-10043-transcript-eng.json
	WWDC22	What's new in MapKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10035/eng_f11d827ba38a/wwdc2022-10035-transcript-eng.json
	WWDC22	What's new in StoreKit testing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10039/eng_0b03af634825/wwdc2022-10039-transcript-eng.json
	WWDC22	What's new in TextKit and text views	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10090/eng_8b0caf4cdfe7/wwdc2022-10090-transcript-eng.json
	WWDC22	What's new in Vision	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10024/eng_1f20f7dbf3e2/wwdc2022-10024-transcript-eng.json
	WWDC22	What's new in the Photos picker	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10023/eng_3879e2b0fb7b/wwdc2022-10023-transcript-eng.json
	WWDC22	What's new in web accessibility	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10153/eng_3190c7760f5b/wwdc2022-10153-transcript-eng.json
	WWDC22	What’s new in HLS Interstitials	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10145/eng_22732d424018/wwdc2022-10145-transcript-eng.json
	WWDC22	Writing for interfaces	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10037/eng_3589198ada7c/wwdc2022-10037-transcript-eng.json
	WWDC22	WWDC22 Day 4 recap	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110932/eng_06381a92857e/wwdc2022-110932-transcript-eng.json
	WWDC22	Accelerate machine learning with Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10063/eng_972c0df85da0/wwdc2022-10063-transcript-eng.json
	WWDC22	Author fast and reliable tests for Xcode Cloud	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110361/eng_cd4efcbc3a10/wwdc2022-110361-transcript-eng.json
	WWDC22	Bring multiple windows to your SwiftUI app 	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10061/eng_f59abda1bef1/wwdc2022-10061-transcript-eng.json
	WWDC22	Build device-to-device interactions with Network Framework	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110339/eng_cdab1381e5c4/wwdc2022-110339-transcript-eng.json
	WWDC22	Create Swift Package plugins	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110401/eng_3dbc5904aaa8/wwdc2022-110401-transcript-eng.json
	WWDC22	Create accessible Single App Mode experiences	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10152/eng_f0f444fe9c9f/wwdc2022-10152-transcript-eng.json
	WWDC22	Create custom catalogs at scale with ShazamKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10028/eng_6445bc9bccba/wwdc2022-10028-transcript-eng.json
	WWDC22	Discover Benchmarks in App Analytics	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10044/eng_34b463020dc8/wwdc2022-10044-transcript-eng.json
	WWDC22	Discover Managed Device Attestation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10143/eng_dcc6a46d85b3/wwdc2022-10143-transcript-eng.json
	WWDC22	Efficiency awaits: Background tasks in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10142/eng_f9fdfd524bf9/wwdc2022-10142-transcript-eng.json
	WWDC22	Explore SMS message filters	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110341/eng_37e8f77c4195/wwdc2022-110341-transcript-eng.json
	WWDC22	Explore media metadata publishing and playback interactions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110338/eng_a8c592667b62/wwdc2022-110338-transcript-eng.json
	WWDC22	Explore the machine learning development experience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10017/eng_6ce19982e3ff/wwdc2022-10017-transcript-eng.json
	WWDC22	Implement proactive in-app purchase restore	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110404/eng_e275c93a99f4/wwdc2022-110404-transcript-eng.json
	WWDC22	Improve DNS security for apps and servers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10079/eng_528c6dd851c1/wwdc2022-10079-transcript-eng.json
	WWDC22	Power down: Improve battery consumption	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10083/eng_fc9033d9aa90/wwdc2022-10083-transcript-eng.json
	WWDC22	Profile and optimize your game's memory	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10106/eng_f91c1e2f4799/wwdc2022-10106-transcript-eng.json
	WWDC22	Scale compute workloads across Apple GPUs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10159/eng_a23dc97fe4e7/wwdc2022-10159-transcript-eng.json
	WWDC22	Use Xcode for server-side development	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110360/eng_6b2690f8a4b0/wwdc2022-110360-transcript-eng.json
	WWDC22	What's new in PDFKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10089/eng_db9891b3b2d4/wwdc2022-10089-transcript-eng.json
	WWDC22	What's new in Screen Time API	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110336/eng_4fdcb0e68d4b/wwdc2022-110336-transcript-eng.json
	WWDC22	What's new in WKWebView	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-10049/eng_166f4473f377/wwdc2022-10049-transcript-eng.json
	WWDC22	WWDC22 Day 5 recap	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2022/wwdc2022-110933/eng_e29597f99ce7/wwdc2022-110933-transcript-eng.json
WWDC21			
	WWDC21	Monday@WWDC21	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10321/eng_d23f7ee1df65/wwdc2021-10321-transcript-eng.json
	WWDC21	Add intelligence to your widgets	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10049/eng_ea207cd92eb4/wwdc2021-10049-transcript-eng.json
	WWDC21	Add rich graphics to your SwiftUI app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10021/eng_815dd4e3b735/wwdc2021-10021-transcript-eng.json
	WWDC21	Apple’s privacy pillars in focus	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10085/eng_6250c10b04a9/wwdc2021-10085-transcript-eng.json
	WWDC21	Bring accessibility to charts in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10122/eng_69ba7aebf07e/wwdc2021-10122-transcript-eng.json
	WWDC21	Connect Bluetooth devices to Apple Watch	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10005/eng_3d814ee2bde8/wwdc2021-10005-transcript-eng.json
	WWDC21	Craft search experiences in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10176/eng_b1846fb3a2df/wwdc2021-10176-transcript-eng.json
	WWDC21	Create 3D models with Object Capture	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10076/eng_3c34d8cff635/wwdc2021-10076-transcript-eng.json
	WWDC21	Create custom audio experiences with ShazamKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10045/eng_d9e6de4e5029/wwdc2021-10045-transcript-eng.json
	WWDC21	Discover built-in sound classification in SoundAnalysis	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10036/eng_3f0757f615b9/wwdc2021-10036-transcript-eng.json
	WWDC21	Dive into RealityKit 2	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10074/eng_b14a451deab3/wwdc2021-10074-transcript-eng.json
	WWDC21	Enhance your app with Metal ray tracing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10149/eng_e4d4744d254b/wwdc2021-10149-transcript-eng.json
	WWDC21	Explore HLS variants in AVFoundation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10143/eng_40b250bc99d2/wwdc2021-10143-transcript-eng.json
	WWDC21	Explore Nearby Interaction with third-party accessories	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10165/eng_eebd5b72606b/wwdc2021-10165-transcript-eng.json
	WWDC21	Explore ShazamKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10044/eng_3e016050920c/wwdc2021-10044-transcript-eng.json
	WWDC21	Explore Verifiable Health Records	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10089/eng_746d25b3a6a1/wwdc2021-10089-transcript-eng.json
	WWDC21	Explore Xcode Cloud workflows	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10268/eng_62a603713475/wwdc2021-10268-transcript-eng.json
	WWDC21	Explore bindless rendering in Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10286/eng_5defa3343ab5/wwdc2021-10286-transcript-eng.json
	WWDC21	Explore hybrid rendering with Metal ray tracing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10150/eng_9783b6bc86ef/wwdc2021-10150-transcript-eng.json
	WWDC21	Explore structured concurrency in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10134/eng_4c896a2a809f/wwdc2021-10134-transcript-eng.json
	WWDC21	Faster and simpler notarization for Mac apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10261/eng_8f9e147294ea/wwdc2021-10261-transcript-eng.json
	WWDC21	Focus on iPad keyboard navigation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10260/eng_a390fa2b07bd/wwdc2021-10260-transcript-eng.json
	WWDC21	Get ready for iCloud Private Relay	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10096/eng_06e5043c0aa5/wwdc2021-10096-transcript-eng.json
	WWDC21	Host and automate your DocC documentation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10236/eng_96bfd1494b2a/wwdc2021-10236-transcript-eng.json
	WWDC21	Immerse your app in Spatial Audio	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10265/eng_2d93d195de0e/wwdc2021-10265-transcript-eng.json
	WWDC21	Meet DocC documentation in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10166/eng_2397942a91ee/wwdc2021-10166-transcript-eng.json
	WWDC21	Meet Group Activities	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10183/eng_e8b03c0272fe/wwdc2021-10183-transcript-eng.json
	WWDC21	Meet MusicKit for Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10294/eng_161923c6e44d/wwdc2021-10294-transcript-eng.json
	WWDC21	Meet Safari Web Extensions on iOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10104/eng_e88c779342d3/wwdc2021-10104-transcript-eng.json
	WWDC21	Meet Shortcuts for macOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10232/eng_e2fb327267f2/wwdc2021-10232-transcript-eng.json
	WWDC21	Meet StoreKit 2	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10114/eng_2514e2be3230/wwdc2021-10114-transcript-eng.json
	WWDC21	Meet TestFlight on Mac	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10170/eng_3b0e645501e4/wwdc2021-10170-transcript-eng.json
	WWDC21	Meet Xcode Cloud	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10267/eng_e6ad2851abc2/wwdc2021-10267-transcript-eng.json
	WWDC21	Meet async/await in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10132/eng_609100e2feef/wwdc2021-10132-transcript-eng.json
	WWDC21	Meet declarative device management	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10131/eng_a93b1f1ceccb/wwdc2021-10131-transcript-eng.json
	WWDC21	Meet in-app events on the App Store	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10171/eng_8469e98e81b4/wwdc2021-10171-transcript-eng.json
	WWDC21	Meet the Screen Time API	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10123/eng_fae256c37afb/wwdc2021-10123-transcript-eng.json
	WWDC21	Meet the UIKit button system	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10064/eng_b2e2f221b84a/wwdc2021-10064-transcript-eng.json
	WWDC21	Protect mutable state with Swift actors	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10133/eng_8391f1d336af/wwdc2021-10133-transcript-eng.json
	WWDC21	Simplify sign in for your tvOS apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10279/eng_4110469326fe/wwdc2021-10279-transcript-eng.json
	WWDC21	Take your iPad apps to the next level	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10057/eng_aac0ceb5a796/wwdc2021-10057-transcript-eng.json
	WWDC21	Tap into virtual and physical game controllers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10081/eng_5c7569792a64/wwdc2021-10081-transcript-eng.json
	WWDC21	The practice of inclusive design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10275/eng_57f9633bcdd6/wwdc2021-10275-transcript-eng.json
	WWDC21	The process of inclusive design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10304/eng_0b5f6960b568/wwdc2021-10304-transcript-eng.json
	WWDC21	Transition media gaplessly with HLS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10142/eng_dffa3645a3ce/wwdc2021-10142-transcript-eng.json
	WWDC21	Ultimate application performance survival guide	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10181/eng_e409b8c176a5/wwdc2021-10181-transcript-eng.json
	WWDC21	Use the camera for keyboard input in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10276/eng_22a560c48e8a/wwdc2021-10276-transcript-eng.json
	WWDC21	What's new in AVKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10290/eng_edc53381aec4/wwdc2021-10290-transcript-eng.json
	WWDC21	What's new in App Clips	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10012/eng_124cab3714b3/wwdc2021-10012-transcript-eng.json
	WWDC21	What's new in AppKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10054/eng_fa9e3b2ec09e/wwdc2021-10054-transcript-eng.json
	WWDC21	What's new in CloudKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10086/eng_0de744646009/wwdc2021-10086-transcript-eng.json
	WWDC21	What's new in Foundation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10109/eng_b5eca4f93e47/wwdc2021-10109-transcript-eng.json
	WWDC21	What's new in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10018/eng_f1f5e949bb7c/wwdc2021-10018-transcript-eng.json
	WWDC21	What's new in UIKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2021/wwdc2021-10059/eng_2890e437aead/wwdc2021-10059-transcript-eng.json
